date,hospital,17-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,other,total
2006-01-13,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Tengku Ampuan Rahimah,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-13,Pusat Darah Negara,98,11,13,6,3,1,2,0,0,0,134
2006-01-14,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Sultanah Aminah,1,0,0,0,0,0,0,0,0,0,1
2006-01-14,,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Sultanah Bahiyah,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Melaka,1,0,0,0,0,0,0,0,0,0,1
2006-01-14,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Tengku Ampuan Afzan,7,4,0,0,1,0,0,0,0,0,12
2006-01-14,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Tengku Ampuan Rahimah,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-14,Pusat Darah Negara,93,54,25,28,18,6,0,1,1,0,226
2006-01-15,Hospital Sultanah Nora Ismail,6,1,3,1,2,2,1,2,0,0,18
2006-01-15,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Sultanah Bahiyah,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Melaka,0,0,1,0,0,0,0,0,0,0,1
2006-01-15,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Tengku Ampuan Afzan,2,3,1,3,5,6,1,4,0,0,25
2006-01-15,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Tengku Ampuan Rahimah,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Sultanah Nur Zahirah,5,3,2,0,0,0,0,0,0,0,10
2006-01-15,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-15,Pusat Darah Negara,105,76,40,23,29,20,9,7,0,0,309
2006-01-16,Hospital Sultanah Nora Ismail,1,0,0,1,0,0,0,0,0,0,2
2006-01-16,Hospital Sultanah Aminah,23,22,1,6,3,2,2,1,0,0,60
2006-01-16,,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Sultanah Bahiyah,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Melaka,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Tengku Ampuan Afzan,0,0,0,0,0,1,0,0,0,0,1
2006-01-16,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Tengku Ampuan Rahimah,1,1,0,0,0,0,0,0,0,0,2
2006-01-16,Hospital Sultanah Nur Zahirah,5,0,0,3,0,0,0,0,0,0,8
2006-01-16,Hospital Queen Elizabeth II,1,0,0,0,0,0,0,0,0,0,1
2006-01-16,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-16,Pusat Darah Negara,288,34,5,2,7,1,0,0,0,0,337
2006-01-17,Hospital Sultanah Nora Ismail,1,0,0,0,0,0,0,0,0,0,1
2006-01-17,Hospital Sultanah Aminah,11,1,2,3,0,0,1,0,0,0,18
2006-01-17,,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Sultanah Bahiyah,8,2,2,0,0,0,0,0,0,0,12
2006-01-17,,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Raja Perempuan Zainab II,2,1,2,0,1,0,0,0,0,0,6
2006-01-17,Hospital Melaka,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Tengku Ampuan Afzan,18,1,0,1,0,0,0,0,0,0,20
2006-01-17,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Tengku Ampuan Rahimah,1,0,0,0,0,0,0,0,0,0,1
2006-01-17,Hospital Sultanah Nur Zahirah,220,14,11,5,11,11,12,7,0,0,291
2006-01-17,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Umum Sarawak,1,0,0,0,0,0,0,0,0,0,1
2006-01-17,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-17,Pusat Darah Negara,544,97,51,19,12,4,3,1,0,0,731
2006-01-18,Hospital Sultanah Nora Ismail,1,0,0,0,0,1,0,0,0,0,2
2006-01-18,Hospital Sultanah Aminah,12,0,6,0,0,0,1,0,0,0,19
2006-01-18,,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Sultanah Bahiyah,4,0,1,2,1,1,0,0,0,0,9
2006-01-18,,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Raja Perempuan Zainab II,0,0,0,1,0,0,0,0,0,0,1
2006-01-18,Hospital Melaka,0,0,0,0,1,0,0,0,0,0,1
2006-01-18,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Tengku Ampuan Afzan,1,0,1,0,0,0,0,0,0,0,2
2006-01-18,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Tengku Ampuan Rahimah,2,0,0,0,0,0,0,0,0,0,2
2006-01-18,Hospital Sultanah Nur Zahirah,2,1,0,1,0,0,0,0,0,0,4
2006-01-18,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,Pusat Darah Negara,354,92,43,59,75,22,6,1,0,1,653
2006-01-19,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Sultanah Aminah,26,6,4,1,3,3,0,1,0,0,44
2006-01-19,,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Sultanah Bahiyah,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Melaka,1,0,0,0,0,0,0,0,0,0,1
2006-01-19,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Tengku Ampuan Afzan,22,4,0,1,0,0,1,0,0,0,28
2006-01-19,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Tengku Ampuan Rahimah,0,0,0,0,0,0,1,0,0,0,1
2006-01-19,Hospital Sultanah Nur Zahirah,43,6,6,8,7,3,3,2,0,0,78
2006-01-19,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-19,Pusat Darah Negara,403,129,59,49,15,12,1,0,0,0,668
2006-01-20,Hospital Sultanah Nora Ismail,2,0,0,0,0,0,0,0,0,0,2
2006-01-20,Hospital Sultanah Aminah,22,10,2,8,5,0,2,0,0,0,49
2006-01-20,,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Sultanah Bahiyah,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Melaka,0,0,0,0,1,0,0,0,0,0,1
2006-01-20,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Tengku Ampuan Afzan,1,1,2,0,2,1,2,0,0,0,9
2006-01-20,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Tengku Ampuan Rahimah,0,0,0,1,0,0,0,0,0,0,1
2006-01-20,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-20,Pusat Darah Negara,264,78,53,35,15,5,2,1,0,0,453
2006-01-21,Hospital Sultanah Nora Ismail,9,4,13,4,2,0,0,0,0,0,32
2006-01-21,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Sultanah Bahiyah,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Melaka,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Tengku Ampuan Rahimah,3,0,0,0,0,0,1,0,0,0,4
2006-01-21,Hospital Sultanah Nur Zahirah,5,3,9,6,13,9,4,1,0,0,50
2006-01-21,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-21,Pusat Darah Negara,162,33,13,11,6,5,0,0,0,0,230
2006-01-22,Hospital Sultanah Nora Ismail,0,1,0,0,0,0,1,0,0,0,2
2006-01-22,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Sultanah Bahiyah,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Melaka,0,2,0,0,0,0,0,0,0,0,2
2006-01-22,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Seri Manjung,0,1,0,0,0,0,0,0,0,0,1
2006-01-22,Hospital Tengku Ampuan Rahimah,0,1,0,0,0,0,0,0,0,0,1
2006-01-22,Hospital Sultanah Nur Zahirah,3,0,1,0,1,0,0,0,0,0,5
2006-01-22,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Umum Sarawak,0,1,0,0,0,0,0,0,0,0,1
2006-01-22,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-22,Pusat Darah Negara,257,42,22,17,14,6,5,3,0,0,366
2006-01-23,Hospital Sultanah Nora Ismail,1,1,0,0,0,0,0,0,0,0,2
2006-01-23,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Sultanah Bahiyah,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Melaka,1,0,0,0,0,0,0,0,0,0,1
2006-01-23,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Tengku Ampuan Rahimah,1,0,1,0,0,0,0,0,0,0,2
2006-01-23,Hospital Sultanah Nur Zahirah,1,2,0,0,1,0,0,0,0,0,4
2006-01-23,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-23,Pusat Darah Negara,133,34,17,20,12,6,1,1,0,0,224
2006-01-24,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Sultanah Aminah,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Sultanah Bahiyah,2,0,0,0,0,0,0,0,0,0,2
2006-01-24,,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Raja Perempuan Zainab II,1,0,0,0,0,0,0,0,0,0,1
2006-01-24,Hospital Melaka,1,1,2,0,0,0,0,0,0,0,4
2006-01-24,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Tengku Ampuan Rahimah,1,0,0,0,0,0,0,0,0,0,1
2006-01-24,Hospital Sultanah Nur Zahirah,235,24,21,20,31,16,9,2,0,1,359
2006-01-24,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Umum Sarawak,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Miri,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Hospital Sibu,0,0,0,0,0,0,0,0,0,0,0
2006-01-24,Pusat Darah Negara,229,26,7,8,4,4,1,0,0,0,279
2006-01-25,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,Hospital Sultanah Aminah,0,0,2,0,4,0,0,0,1,0,7
2006-01-25,,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,Hospital Sultanah Bahiyah,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,Hospital Melaka,1,1,0,0,0,0,0,0,0,0,2
2006-01-25,Hospital Tuanku Jaafar,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,Hospital Tengku Ampuan Afzan,27,0,1,0,0,0,0,0,0,0,28
2006-01-25,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,Hospital Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,Hospital Raja Permaisuri Bainun,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,Hospital Taiping,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0
2006-01-25,Hospital Tengku Ampuan Rahimah,4,0,0,0,0,0,0,0,0,0,4
